"interaction_id","survey_id","Classical_Anxiety","Country_Anxiety","EDM_Anxiety","Folk_Anxiety","Gospel_Anxiety","HipHop_Anxiety","Jass_Anxiety","Kpop_Anxiety","Latin_Anxiety","Lofi_Anxiety","Metal_Anxiety","Pop_Anxiety","RB_Anxiety","Rap_Anxiety","Rock_Anxiety","VideoGameMusic_Anxiety","Classical_Depression","Country_Depression","EDM_Depression","Folk_Depression","Gospel_Depression","HipHop_Depression","Jass_Depression","Kpop_Depression","Latin_Depression","Lofi_Depression","Metal_Depression","Pop_Depression","RB_Depression","Rap_Depression","Rock_Depression","VideoGameMusic_Depression","Classical_Insomnia","Country_Insomnia","EDM_Insomnia","Folk_Insomnia","Gospel_Insomnia","HipHop_Insomnia","Jass_Insomnia","Kpop_Insomnia","Latin_Insomnia","Lofi_Insomnia","Metal_Insomnia","Pop_Insomnia","RB_Insomnia","Rap_Insomnia","Rock_Insomnia","VideoGameMusic_Insomnia","Classical_OCD","Country_OCD","EDM_OCD","Folk_OCD","Gospel_OCD","HipHop_OCD","Jass_OCD","Kpop_OCD","Latin_OCD","Lofi_OCD","Metal_OCD","Pop_OCD","RB_OCD","Rap_OCD","Rock_OCD","VideoGameMusic_OCD"
443,443,0.3,0.0,0.1,0.0,0.2,0.3,0.3,0.3,0.2,0.0,0.1,0.3,0.3,0.3,0.2,0.0,0.272727,0.0,0.0909091,0.0,0.181818,0.272727,0.272727,0.272727,0.181818,0.0,0.0909091,0.272727,0.272727,0.272727,0.181818,0.0,0.272727,0.0,0.0909091,0.0,0.181818,0.272727,0.272727,0.272727,0.181818,0.0,0.0909091,0.272727,0.272727,0.272727,0.181818,0.0,0.75,0.0,0.25,0.0,0.5,0.75,0.75,0.75,0.5,0.0,0.25,0.75,0.75,0.75,0.5,0.0
444,444,0.222222,0.222222,0.111111,0.0,0.0,0.222222,0.0,0.111111,0.0,0.111111,0.222222,0.222222,0.0,0.222222,0.333333,0.222222,0.25,0.25,0.125,0.0,0.0,0.25,0.0,0.125,0.0,0.125,0.25,0.25,0.0,0.25,0.375,0.25,0.666667,0.666667,0.333333,0.0,0.0,0.666667,0.0,0.333333,0.0,0.333333,0.666667,0.666667,0.0,0.666667,1.0,0.666667,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.5,1.0
445,445,0.0,0.0,0.2,0.1,0.0,0.2,0.3,0.1,0.0,0.2,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.6,0.2,0.0,0.4,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.6,0.2,0.0,0.4,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.6,0.2,0.0,0.4,0.0,0.2,0.4,0.2,0.0,0.0
446,446,0.0,0.111111,0.222222,0.333333,0.0,0.111111,0.111111,0.222222,0.0,0.111111,0.333333,0.222222,0.0,0.111111,0.333333,0.222222,0.0,0.111111,0.222222,0.333333,0.0,0.111111,0.111111,0.222222,0.0,0.111111,0.333333,0.222222,0.0,0.111111,0.333333,0.222222,0.0,0.0909091,0.181818,0.272727,0.0,0.0909091,0.0909091,0.181818,0.0,0.0909091,0.272727,0.181818,0.0,0.0909091,0.272727,0.181818,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,2.0
447,447,0.333333,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.111111,0.0,0.0,0.111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
448,448,0.5,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.75,0.25,0.75,0.75,0.5,0.75,0.25,0.5,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.75,0.25,0.75,0.75,0.5,0.75,0.25,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,0.5,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.75,0.25,0.75,0.75,0.5,0.75,0.25
449,449,0.222222,0.0,0.0,0.0,0.0,0.111111,0.0,0.0,0.0,0.0,0.222222,0.222222,0.0,0.0,0.222222,0.0,0.666667,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.666667,0.0,0.0,0.666667,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
450,450,0.2,0.2,0.4,0.2,0.0,0.6,0.2,0.6,0.2,0.2,0.4,0.6,0.4,0.4,0.6,0.2,0.166667,0.166667,0.333333,0.166667,0.0,0.5,0.166667,0.5,0.166667,0.166667,0.333333,0.5,0.333333,0.333333,0.5,0.166667,0.333333,0.333333,0.666667,0.333333,0.0,1.0,0.333333,1.0,0.333333,0.333333,0.666667,1.0,0.666667,0.666667,1.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.5,0.166667,0.5,0.166667,0.166667,0.333333,0.5,0.333333,0.333333,0.5,0.166667
451,451,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.5,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.333333,0.166667,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.5
452,452,0.25,0.25,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.375,0.0,0.125,0.125,0.125,0.0,0.222222,0.222222,0.0,0.111111,0.111111,0.111111,0.0,0.0,0.0,0.0,0.333333,0.0,0.111111,0.111111,0.111111,0.0,0.4,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.2,0.0,0.181818,0.181818,0.0,0.0909091,0.0909091,0.0909091,0.0,0.0,0.0,0.0,0.272727,0.0,0.0909091,0.0909091,0.0909091,0.0
453,453,0.0,0.0,0.272727,0.181818,0.0,0.181818,0.0,0.0,0.0,0.181818,0.0,0.272727,0.272727,0.272727,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.333333,0.222222,0.0,0.222222,0.0,0.0,0.0,0.222222,0.0,0.333333,0.333333,0.333333,0.0,0.0
454,454,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.0,0.5,0.5,0.25,0.25,0.75,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.666667,0.333333,0.666667,0.0,0.666667,0.666667,0.333333,0.333333,1.0,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.0,0.5,0.5,0.25,0.25,0.75
455,455,0.181818,0.0909091,0.0909091,0.272727,0.0,0.0909091,0.0909091,0.0,0.0909091,0.181818,0.0909091,0.272727,0.0909091,0.0909091,0.272727,0.272727,0.181818,0.0909091,0.0909091,0.272727,0.0,0.0909091,0.0909091,0.0,0.0909091,0.181818,0.0909091,0.272727,0.0909091,0.0909091,0.272727,0.272727,0.222222,0.111111,0.111111,0.333333,0.0,0.111111,0.111111,0.0,0.111111,0.222222,0.111111,0.333333,0.111111,0.111111,0.333333,0.333333,0.181818,0.0909091,0.0909091,0.272727,0.0,0.0909091,0.0909091,0.0,0.0909091,0.181818,0.0909091,0.272727,0.0909091,0.0909091,0.272727,0.272727
456,456,0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.6,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.6,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
457,457,1.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.333333,1.0,0.666667,0.0,0.0,0.666667,0.666667,0.666667,0.333333,0.0,0.0,0.666667,0.0,0.666667,0.666667,0.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.5,1.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0
458,458,0.0909091,0.0,0.181818,0.0,0.0,0.0909091,0.181818,0.272727,0.181818,0.181818,0.0,0.272727,0.0909091,0.181818,0.0,0.0,0.333333,0.0,0.666667,0.0,0.0,0.333333,0.666667,1.0,0.666667,0.666667,0.0,1.0,0.333333,0.666667,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.0,0.375,0.125,0.25,0.0,0.0,0.111111,0.0,0.222222,0.0,0.0,0.111111,0.222222,0.333333,0.222222,0.222222,0.0,0.333333,0.111111,0.222222,0.0,0.0
459,459,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.333333,0.666667,1.0,0.666667,0.333333,0.333333,1.0,0.666667,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.5,0.333333,0.166667,0.166667,0.5,0.333333,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.333333,0.666667,1.0,0.666667,0.333333,0.333333,1.0,0.666667
460,460,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.5,0.75,0.5,0.0,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.5,0.333333,0.333333,0.5,0.333333,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.6,0.4,0.4,0.6,0.4,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0
461,461,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,0.111111,0.333333,0.0,0.222222,0.111111,0.111111,0.0,0.0,0.0,0.0,0.111111,0.222222,0.0,0.0,0.333333,0.222222,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,0.166667,0.5,0.0,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.333333,0.0,0.0,0.5,0.333333
462,462,1.0,0.666667,0.333333,0.666667,0.333333,0.333333,1.0,0.333333,0.333333,0.0,0.333333,0.666667,0.666667,0.333333,0.333333,0.333333,0.75,0.5,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0.0,0.25,0.5,0.5,0.25,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0.0,0.25,0.5,0.5,0.25,0.25,0.25,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0
463,463,0.0,0.333333,0.0,0.111111,0.111111,0.111111,0.111111,0.0,0.0,0.0,0.222222,0.333333,0.0,0.222222,0.222222,0.222222,0.0,0.6,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.6,0.0,0.4,0.4,0.4,0.0,0.75,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.75,0.0,0.5,0.5,0.5,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0
464,464,0.0,0.0,0.0,0.1,0.0,0.2,0.3,0.0,0.1,0.0,0.3,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.142857,0.0,0.285714,0.428571,0.0,0.142857,0.0,0.428571,0.142857,0.285714,0.285714,0.285714,0.142857,0.0,0.0,0.0,0.111111,0.0,0.222222,0.333333,0.0,0.111111,0.0,0.333333,0.111111,0.222222,0.222222,0.222222,0.111111,0.0,0.0,0.0,0.166667,0.0,0.333333,0.5,0.0,0.166667,0.0,0.5,0.166667,0.333333,0.333333,0.333333,0.166667
465,465,0.181818,0.0,0.0909091,0.181818,0.0,0.181818,0.181818,0.272727,0.272727,0.0909091,0.0909091,0.272727,0.272727,0.181818,0.272727,0.181818,0.181818,0.0,0.0909091,0.181818,0.0,0.181818,0.181818,0.272727,0.272727,0.0909091,0.0909091,0.272727,0.272727,0.181818,0.272727,0.181818,0.181818,0.0,0.0909091,0.181818,0.0,0.181818,0.181818,0.272727,0.272727,0.0909091,0.0909091,0.272727,0.272727,0.181818,0.272727,0.181818,0.25,0.0,0.125,0.25,0.0,0.25,0.25,0.375,0.375,0.125,0.125,0.375,0.375,0.25,0.375,0.25
466,466,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.0,0.5,0.166667,0.0,0.0,0.5,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.666667,0.0,1.0,0.333333,0.0,0.0,1.0,0.0,0.666667,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.75,0.25,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,1.5,0.5,0.0,0.0,1.5,0.0,1.0,0.0,0.0
467,467,0.142857,0.142857,0.142857,0.0,0.0,0.428571,0.285714,0.0,0.0,0.142857,0.0,0.428571,0.428571,0.428571,0.428571,0.142857,0.2,0.2,0.2,0.0,0.0,0.6,0.4,0.0,0.0,0.2,0.0,0.6,0.6,0.6,0.6,0.2,0.5,0.5,0.5,0.0,0.0,1.5,1.0,0.0,0.0,0.5,0.0,1.5,1.5,1.5,1.5,0.5,0.142857,0.142857,0.142857,0.0,0.0,0.428571,0.285714,0.0,0.0,0.142857,0.0,0.428571,0.428571,0.428571,0.428571,0.142857
468,468,0.333333,0.111111,0.0,0.111111,0.111111,0.0,0.222222,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,0.222222,0.222222,0.333333,0.111111,0.0,0.111111,0.111111,0.0,0.222222,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,0.222222,0.222222,0.3,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.2,0.75,0.25,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.5
469,469,0.0,0.0,0.285714,0.285714,0.0,0.285714,0.285714,0.0,0.142857,0.285714,0.0,0.285714,0.285714,0.285714,0.285714,0.285714,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
470,470,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.4,0.0,0.428571,0.0,0.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0.0,0.0,0.428571,0.428571,0.0,0.285714,0.0,0.333333,0.0,0.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.222222,0.0
471,471,0.142857,0.0,0.0,0.0,0.0,0.428571,0.142857,0.0,0.0,0.0,0.142857,0.285714,0.142857,0.428571,0.142857,0.428571,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.25,0.5,0.25,0.75,0.25,0.75,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.6,0.2,0.6,0.333333,0.0,0.0,0.0,0.0,1.0,0.333333,0.0,0.0,0.0,0.333333,0.666667,0.333333,1.0,0.333333,1.0
472,472,0.0,0.0,0.0909091,0.0909091,0.0,0.272727,0.0,0.0,0.0,0.181818,0.0909091,0.272727,0.0,0.272727,0.0,0.272727,0.0,0.0,0.111111,0.111111,0.0,0.333333,0.0,0.0,0.0,0.222222,0.111111,0.333333,0.0,0.333333,0.0,0.333333,0.0,0.0,0.111111,0.111111,0.0,0.333333,0.0,0.0,0.0,0.222222,0.111111,0.333333,0.0,0.333333,0.0,0.333333,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.3,0.0,0.3
473,473,0.272727,0.0,0.0,0.181818,0.272727,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.181818,0.272727,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.181818,0.272727,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,474,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0
475,475,0.0,0.2,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.4,0.0,0.6,0.2,0.4,0.0,0.111111,0.222222,0.111111,0.0,0.111111,0.111111,0.0,0.0,0.0,0.333333,0.222222,0.0,0.333333,0.111111,0.222222,0.0,0.111111,0.222222,0.111111,0.0,0.111111,0.111111,0.0,0.0,0.0,0.333333,0.222222,0.0,0.333333,0.111111,0.222222,0.0,0.2,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.4,0.0,0.6,0.2,0.4
476,476,0.25,0.5,0.75,0.0,0.25,0.75,0.25,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.5,1.0,2.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,0.25,0.5,0.75,0.0,0.25,0.75,0.25,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.2,0.4,0.6,0.0,0.2,0.6,0.2,0.4,0.4,0.4,0.2,0.4,0.6,0.4,0.2,0.4
477,477,0.166667,0.166667,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.0,0.166667,0.166667,0.5,0.166667,0.5,0.166667,0.333333,0.2,0.2,0.4,0.2,0.0,0.6,0.2,0.2,0.0,0.2,0.2,0.6,0.2,0.6,0.2,0.4,0.333333,0.333333,0.666667,0.333333,0.0,1.0,0.333333,0.333333,0.0,0.333333,0.333333,1.0,0.333333,1.0,0.333333,0.666667,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0
478,478,0.333333,0.0,0.333333,0.0,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.5,0.333333,0.0,0.166667,0.5,0.166667,0.285714,0.0,0.285714,0.0,0.0,0.142857,0.142857,0.0,0.0,0.142857,0.428571,0.285714,0.0,0.142857,0.428571,0.142857,0.222222,0.0,0.222222,0.0,0.0,0.111111,0.111111,0.0,0.0,0.111111,0.333333,0.222222,0.0,0.111111,0.333333,0.111111,0.666667,0.0,0.666667,0.0,0.0,0.333333,0.333333,0.0,0.0,0.333333,1.0,0.666667,0.0,0.333333,1.0,0.333333
479,479,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,1.5,1.5,1.5,1.5,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,1.5,1.5,1.5,1.5,1.0
480,480,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0
481,481,0.0,0.0,0.0,0.0,0.666667,1.0,0.333333,0.0,0.333333,0.333333,0.0,0.666667,1.0,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2,0.0,0.2,0.2,0.0,0.4,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0
482,482,0.111111,0.111111,0.0,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.222222,0.0,0.0,0.222222,0.111111,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666667,0.0,0.0,0.666667,0.333333,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0
483,483,0.222222,0.0,0.0,0.0,0.0,0.222222,0.0,0.333333,0.0,0.111111,0.0,0.222222,0.333333,0.111111,0.222222,0.111111,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.2,0.0,0.4,0.6,0.2,0.4,0.2,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.125,0.0,0.25,0.375,0.125,0.25,0.125,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.5,0.0,0.166667,0.0,0.333333,0.5,0.166667,0.333333,0.166667
484,484,0.285714,0.142857,0.142857,0.142857,0.428571,0.285714,0.142857,0.285714,0.428571,0.142857,0.142857,0.428571,0.285714,0.285714,0.285714,0.285714,0.285714,0.142857,0.142857,0.142857,0.428571,0.285714,0.142857,0.285714,0.428571,0.142857,0.142857,0.428571,0.285714,0.285714,0.285714,0.285714,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0
485,485,0.5,1.0,0.5,0.5,0.5,1.5,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0
486,486,0.4,0.0,0.2,0.0,0.0,0.4,0.4,0.6,0.0,0.4,0.0,0.2,0.2,0.2,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.4,0.4,0.6,0.0,0.4,0.0,0.2,0.2,0.2,0.0,0.2,0.666667,0.0,0.333333,0.0,0.0,0.666667,0.666667,1.0,0.0,0.666667,0.0,0.333333,0.333333,0.333333,0.0,0.333333,0.666667,0.0,0.333333,0.0,0.0,0.666667,0.666667,1.0,0.0,0.666667,0.0,0.333333,0.333333,0.333333,0.0,0.333333
487,487,0.4,0.2,0.2,0.0,0.6,0.2,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.6,0.285714,0.142857,0.142857,0.0,0.428571,0.142857,0.285714,0.142857,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.0,0.428571,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.666667,0.333333,0.333333,0.0,1.0,0.333333,0.666667,0.333333,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.0,1.0
488,488,0.111111,0.333333,0.111111,0.222222,0.0,0.222222,0.111111,0.222222,0.0,0.0,0.0,0.333333,0.333333,0.111111,0.222222,0.0,0.2,0.6,0.2,0.4,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.6,0.6,0.2,0.4,0.0,0.25,0.75,0.25,0.5,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.75,0.75,0.25,0.5,0.0,0.2,0.6,0.2,0.4,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.6,0.6,0.2,0.4,0.0
489,489,0.0,0.0,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.4,0.6,0.0,0.0,0.5,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.25,0.25,0.25,0.0,0.5,0.75,0.0,0.0,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.4,0.6,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0
490,490,0.0,0.0,1.5,0.0,0.0,1.5,0.5,0.5,0.5,0.5,0.5,1.5,1.0,1.5,0.5,1.0,0.0,0.0,1.5,0.0,0.0,1.5,0.5,0.5,0.5,0.5,0.5,1.5,1.0,1.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.333333,0.333333,0.333333,0.333333,0.333333,1.0,0.666667,1.0,0.333333,0.666667,0.0,0.0,0.75,0.0,0.0,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.75,0.25,0.5
